Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA
2018-04-17,2018,4,17,Tuesday,15,2018-15,59.75,60.0,59.4,59.83,6139600.0,58.22,0.006730710811640117,57.117857142857204,55.83999999999998
2018-04-18,2018,4,18,Wednesday,15,2018-15,59.73,59.83,59.44,59.5,5914200.0,57.9,-0.005515739607500292,57.22928571428577,55.939399999999985
2018-04-19,2018,4,19,Thursday,15,2018-15,59.42,59.49,58.73,59.22,6280100.0,57.62,-0.004705842664084137,57.321428571428626,56.01539999999998
2018-04-20,2018,4,20,Friday,15,2018-15,59.03,59.18,57.8,58.0,12037600.0,56.44,-0.020601162837962317,57.44428571428576,56.08439999999999
2018-04-23,2018,4,23,Monday,16,2018-16,58.01,58.73,57.69,58.16,8444400.0,56.59,0.00275856838608024,57.455000000000055,56.16979999999999
2018-04-24,2018,4,24,Tuesday,16,2018-16,58.48,58.66,57.65,57.81,7793600.0,56.25,-0.006017763707223955,57.384285714285774,56.232599999999984
2018-04-25,2018,4,25,Wednesday,16,2018-16,58.27,58.27,57.29,57.71,8367400.0,56.15,-0.0017298479126774957,57.28500000000006,56.277799999999985
2018-04-26,2018,4,26,Thursday,16,2018-16,58.11,60.18,57.85,59.38,14516600.0,57.78,0.028937731351480256,57.35714285714291,56.349999999999994
2018-04-27,2018,4,27,Friday,16,2018-16,58.07,58.98,57.5,58.36,11975200.0,56.79,-0.017177365594127525,57.33357142857148,56.39619999999999
2018-04-30,2018,4,30,Monday,17,2018-17,58.39,58.51,57.46,57.57,7854600.0,56.02,-0.013536792991258428,57.20571428571434,56.41559999999998
2018-05-01,2018,5,1,Tuesday,17,2018-17,57.67,58.25,57.44,58.13,7257500.0,56.56,0.009727342670743377,57.11571428571433,56.44759999999999
2018-05-02,2018,5,2,Wednesday,17,2018-17,58.06,58.09,56.53,56.7,7299100.0,55.17,-0.02460008573300776,56.92571428571433,56.46179999999998
2018-05-03,2018,5,3,Thursday,17,2018-17,56.52,56.57,55.54,56.13,7152400.0,54.62,-0.010052845006787159,56.71000000000004,56.46239999999998
2018-05-04,2018,5,4,Friday,17,2018-17,56.54,57.93,56.49,57.68,9279200.0,56.12,0.02761446115362265,56.58785714285718,56.50659999999998
2018-05-07,2018,5,7,Monday,18,2018-18,58.99,59.04,57.27,57.45,10630600.0,55.9,-0.003987590266739893,56.422142857142894,56.53199999999998
2018-05-08,2018,5,8,Tuesday,18,2018-18,57.45,57.71,57.0,57.67,7234000.0,56.11,0.0038294041269479884,56.294285714285756,56.54159999999998
2018-05-09,2018,5,9,Wednesday,18,2018-18,57.43,57.62,56.79,57.04,7015300.0,55.79,-0.005752105034278143,56.163571428571466,56.55659999999998
2018-05-10,2018,5,10,Thursday,18,2018-18,57.18,57.7,57.02,57.65,6565800.0,56.39,0.010694282218038698,56.16000000000003,56.57319999999998
2018-05-11,2018,5,11,Friday,18,2018-18,57.72,57.86,57.07,57.27,5843400.0,56.02,-0.006591512532093335,56.119285714285745,56.60039999999998
2018-05-14,2018,5,14,Monday,19,2018-19,57.36,57.51,56.99,57.13,5871800.0,55.88,-0.002444490101197516,56.09285714285717,56.610199999999985
2018-05-15,2018,5,15,Tuesday,19,2018-19,57.0,57.1,56.35,56.64,7415800.0,55.4,-0.0085770222964624,56.03928571428575,56.609199999999994
2018-05-16,2018,5,16,Wednesday,19,2018-19,56.83,57.33,56.79,57.15,4843900.0,55.9,0.009004252314066985,55.90500000000003,56.617399999999996
2018-05-17,2018,5,17,Thursday,19,2018-19,57.2,57.35,56.98,57.2,6110100.0,55.95,0.0008748653239689652,55.845000000000034,56.626599999999996
2018-05-18,2018,5,18,Friday,19,2018-19,57.27,57.39,56.86,57.16,7786000.0,55.91,-0.0006992804829289989,55.837142857142894,56.6264
2018-05-21,2018,5,21,Monday,20,2018-20,57.4,57.82,57.26,57.34,5379300.0,56.09,0.0031491006429476,55.80357142857146,56.6106
2018-05-22,2018,5,22,Tuesday,20,2018-20,57.5,57.62,56.91,56.96,5355600.0,55.71,-0.006627216423547688,55.842142857142896,56.56879999999999
2018-05-23,2018,5,23,Wednesday,20,2018-20,56.8,57.57,56.76,57.49,5339900.0,56.23,0.009304848775409713,55.9571428571429,56.54419999999999
2018-05-24,2018,5,24,Thursday,20,2018-20,57.44,57.74,57.12,57.68,5681600.0,56.42,0.0033048946998557316,55.97857142857146,56.5278
2018-05-25,2018,5,25,Friday,20,2018-20,57.68,58.38,57.58,57.92,6783800.0,56.65,0.004160834858055518,56.032142857142894,56.5054
2018-05-29,2018,5,29,Tuesday,21,2018-21,57.7,57.88,57.01,57.23,6475900.0,55.98,-0.011912975973457085,56.02285714285718,56.476800000000004
2018-05-30,2018,5,30,Wednesday,21,2018-21,57.43,57.66,57.15,57.48,5762400.0,56.22,0.004368348357892904,56.053571428571466,56.4666
2018-05-31,2018,5,31,Thursday,21,2018-21,57.18,57.47,56.55,56.67,9433000.0,55.43,-0.014091925675542738,55.985000000000035,56.4336
2018-06-01,2018,6,1,Friday,21,2018-21,56.84,57.03,56.61,56.91,4967700.0,55.66,0.00423512933768011,55.95928571428575,56.409
2018-06-04,2018,6,4,Monday,22,2018-22,57.1,57.2,56.8,57.07,7484100.0,55.82,0.0028114439096209587,55.95500000000004,56.401199999999996
2018-06-05,2018,6,5,Tuesday,22,2018-22,56.69,56.7,55.28,55.68,18278800.0,54.46,-0.02435603328902536,55.887857142857186,56.3946
2018-06-06,2018,6,6,Wednesday,22,2018-22,55.84,57.18,55.62,57.17,13709800.0,55.92,0.02675998379184641,55.889285714285755,56.388200000000005
2018-06-07,2018,6,7,Thursday,22,2018-22,57.29,57.94,57.09,57.14,7919800.0,55.89,-0.0005246673826410087,55.88500000000004,56.387800000000006
2018-06-08,2018,6,8,Friday,22,2018-22,56.92,57.06,56.52,56.6,8433500.0,55.36,-0.009450472045823166,55.84571428571433,56.36820000000001
2018-06-11,2018,6,11,Monday,23,2018-23,56.61,56.74,56.27,56.48,7181700.0,55.24,-0.002120217796048429,55.78500000000004,56.3464
2018-06-12,2018,6,12,Tuesday,23,2018-23,56.6,56.9,56.3,56.48,8249700.0,55.24,0.0,55.75142857142861,56.3568
2018-06-13,2018,6,13,Wednesday,23,2018-23,56.51,56.7,56.18,56.21,8283200.0,54.98,-0.004780384328288645,55.662142857142896,56.327600000000004
2018-06-14,2018,6,14,Thursday,23,2018-23,56.46,57.07,56.31,57.02,11049700.0,55.77,0.0144102466574354,55.615714285714326,56.29820000000001
2018-06-15,2018,6,15,Friday,23,2018-23,57.04,57.21,56.46,57.11,12408300.0,55.86,0.0015784162774203914,55.55928571428576,56.26460000000001
2018-06-18,2018,6,18,Monday,24,2018-24,56.77,57.32,56.11,57.22,9676900.0,55.97,0.001926051741436563,55.558571428571476,56.2486
2018-06-19,2018,6,19,Tuesday,24,2018-24,56.65,57.5,56.34,57.43,9965500.0,56.17,0.003670007535630626,55.55500000000004,56.22960000000001
2018-06-20,2018,6,20,Wednesday,24,2018-24,54.83,55.01,51.58,52.22,62091100.0,51.08,-0.09071909860712835,55.24428571428576,56.095000000000006
2018-06-21,2018,6,21,Thursday,24,2018-24,52.29,52.63,50.36,50.62,30723000.0,49.51,-0.03063961232583956,54.80500000000005,55.92880000000001
2018-06-22,2018,6,22,Friday,24,2018-24,51.0,51.72,50.82,51.24,24429600.0,50.12,0.012248154625392083,54.397857142857184,55.77460000000001
2018-06-25,2018,6,25,Monday,25,2018-25,51.16,51.44,50.21,50.66,15578600.0,49.55,-0.01131918276284416,54.047142857142894,55.612800000000014
2018-06-26,2018,6,26,Tuesday,25,2018-25,50.51,50.63,50.11,50.38,12930600.0,49.28,-0.00552711357338842,53.57285714285718,55.44180000000002
2018-06-27,2018,6,27,Wednesday,25,2018-25,50.52,50.53,49.84,49.84,14576900.0,48.75,-0.010718538426726654,53.06285714285718,55.25240000000002
2018-06-28,2018,6,28,Thursday,25,2018-25,49.45,49.48,47.37,48.54,33210100.0,47.48,-0.026083416162298145,52.50000000000004,55.044000000000025
2018-06-29,2018,6,29,Friday,25,2018-25,48.08,49.26,48.08,48.85,17413000.0,47.78,0.006386380478188292,51.967142857142896,54.84720000000003
2018-07-02,2018,7,2,Monday,26,2018-26,48.64,49.1,48.55,49.06,9870900.0,47.99,0.004298989373838991,51.44928571428575,54.678200000000025
2018-07-03,2018,7,3,Tuesday,26,2018-26,49.15,49.3,48.76,48.77,7517500.0,47.7,-0.00591119619942182,50.929285714285754,54.50040000000002
2018-07-05,2018,7,5,Thursday,26,2018-26,48.92,49.03,48.4,48.61,9630500.0,47.55,-0.00328069034841294,50.342142857142896,54.32640000000002
2018-07-06,2018,7,6,Friday,26,2018-26,48.9,49.19,48.58,48.98,10712000.0,47.91,0.007611622786168004,49.774285714285746,54.161600000000014
2018-07-09,2018,7,9,Monday,27,2018-27,49.21,50.05,49.21,49.9,12811700.0,48.81,0.018783189779689735,49.26285714285718,53.98220000000001
2018-07-10,2018,7,10,Tuesday,27,2018-27,50.08,50.51,49.96,50.42,9038000.0,49.32,0.01042077398891772,48.77357142857147,53.83280000000001
2018-07-11,2018,7,11,Wednesday,27,2018-27,50.22,50.48,50.02,50.14,9542400.0,49.04,-0.005553345892060246,48.62785714285718,53.69320000000002
2018-07-12,2018,7,12,Thursday,27,2018-27,50.36,50.66,50.2,50.25,9339200.0,49.15,0.0021937937199192348,48.602142857142894,53.545000000000016
2018-07-13,2018,7,13,Friday,27,2018-27,50.26,51.65,50.26,51.62,21718400.0,50.49,0.027263748176875158,48.62857142857147,53.451400000000014
2018-07-16,2018,7,16,Monday,28,2018-28,51.55,51.55,50.69,50.94,16974900.0,49.83,-0.013173185261644793,48.64857142857147,53.35560000000001
2018-07-17,2018,7,17,Tuesday,28,2018-28,50.66,51.3,50.6,51.28,11421300.0,50.16,0.006674479002777289,48.71142857142861,53.23640000000001
2018-07-18,2018,7,18,Wednesday,28,2018-28,51.34,51.62,51.0,51.15,13549500.0,50.03,-0.002535028138416884,48.802857142857185,53.119000000000014
2018-07-19,2018,7,19,Thursday,28,2018-28,51.11,51.49,51.0,51.34,11415600.0,50.22,0.0037145336265291817,48.99857142857147,53.00120000000001
2018-07-20,2018,7,20,Friday,28,2018-28,51.06,51.24,50.75,50.91,11024100.0,49.8,-0.008375521129398988,49.14285714285718,52.88140000000001
2018-07-23,2018,7,23,Monday,29,2018-29,50.76,51.27,50.76,51.19,8406800.0,50.07,0.005499895738388938,49.29142857142862,52.75500000000002
2018-07-24,2018,7,24,Tuesday,29,2018-29,51.3,51.72,51.06,51.17,9921500.0,50.05,-0.00039076618514077843,49.45928571428575,52.635600000000025
2018-07-25,2018,7,25,Wednesday,29,2018-29,51.01,51.72,51.01,51.62,11368000.0,50.49,0.008794266196974432,49.669285714285756,52.52780000000001
2018-07-26,2018,7,26,Thursday,29,2018-29,51.68,51.84,51.34,51.45,11114800.0,50.32,-0.003293277427174335,49.841428571428615,52.426200000000016
2018-07-27,2018,7,27,Friday,29,2018-29,51.5,52.6,50.21,52.15,15770300.0,51.01,0.013605503025205357,49.99857142857148,52.328400000000016
2018-07-30,2018,7,30,Monday,30,2018-30,52.2,52.85,51.76,51.9,14448400.0,50.76,-0.004793949107843698,50.10142857142862,52.22460000000003
2018-07-31,2018,7,31,Tuesday,30,2018-30,52.03,52.69,51.85,52.39,9228200.0,51.24,0.009441260578115562,50.25857142857148,52.13120000000003
2018-08-01,2018,8,1,Wednesday,30,2018-30,52.24,52.24,51.25,51.93,11952400.0,50.79,-0.00878027065063125,50.37571428571433,52.02520000000002
2018-08-02,2018,8,2,Thursday,30,2018-30,52.1,52.35,51.43,51.68,13636400.0,50.55,-0.004814183569231023,50.380000000000045,51.922000000000025
2018-08-03,2018,8,3,Friday,30,2018-30,51.7,52.45,51.58,52.23,8246100.0,51.09,0.010642332853575631,50.47000000000004,51.81920000000003
2018-08-06,2018,8,6,Monday,31,2018-31,52.1,52.27,51.8,52.07,6505800.0,50.93,-0.0030633596868137047,50.52500000000004,51.709400000000024
2018-08-07,2018,8,7,Tuesday,31,2018-31,52.08,52.21,51.8,52.07,5869400.0,50.93,0.0,50.58928571428576,51.59500000000002
2018-08-08,2018,8,8,Wednesday,31,2018-31,51.83,51.93,51.36,51.55,7257200.0,50.77,-0.003094194096171954,50.62857142857147,51.490800000000014
2018-08-09,2018,8,9,Thursday,31,2018-31,51.53,52.02,51.32,51.92,7175400.0,51.14,0.007177556005064867,50.724285714285756,51.38920000000002
2018-08-10,2018,8,10,Friday,31,2018-31,51.59,51.63,51.2,51.51,10539300.0,50.73,-0.007896844208900133,50.77142857142861,51.29520000000002
2018-08-13,2018,8,13,Monday,32,2018-32,51.62,51.96,51.47,51.81,7911300.0,51.03,0.005824206107073904,50.84142857142861,51.20260000000003
2018-08-14,2018,8,14,Tuesday,32,2018-32,51.85,52.74,51.79,52.59,9385400.0,51.8,0.01505499682513678,50.93500000000004,51.12220000000003
2018-08-15,2018,8,15,Wednesday,32,2018-32,52.31,52.94,52.3,52.75,9566000.0,51.95,0.0030423444861906734,51.05142857142861,51.072000000000024
2018-08-16,2018,8,16,Thursday,32,2018-32,52.98,53.36,52.92,53.04,8721200.0,52.24,0.0054977167555063655,51.13928571428575,50.99840000000002
2018-08-17,2018,8,17,Friday,32,2018-32,52.95,53.61,52.95,53.56,8166900.0,52.75,0.009803913693722022,51.281428571428606,50.93560000000002
2018-08-20,2018,8,20,Monday,33,2018-33,53.71,54.16,53.7,53.92,9791200.0,53.11,0.006721411871797089,51.415000000000035,50.89060000000002
2018-08-21,2018,8,21,Tuesday,33,2018-33,54.17,54.44,53.95,54.0,7990000.0,53.19,0.0014836507505526786,51.586428571428605,50.84960000000003
2018-08-22,2018,8,22,Wednesday,33,2018-33,53.55,53.64,52.66,52.82,10369600.0,52.02,-0.02185184109329852,51.69142857142861,50.78520000000003
2018-08-23,2018,8,23,Thursday,33,2018-33,52.76,53.19,52.56,52.66,8567600.0,51.87,-0.003029096928755304,51.74714285714289,50.72300000000003
2018-08-24,2018,8,24,Friday,33,2018-33,52.82,52.92,52.42,52.75,9849800.0,51.95,0.0017089795268137031,51.82000000000004,50.64660000000003
2018-08-27,2018,8,27,Monday,34,2018-34,52.99,53.18,52.81,52.97,6443200.0,52.17,0.004170663953724452,51.90857142857147,50.57280000000002
2018-08-28,2018,8,28,Tuesday,34,2018-34,53.02,53.47,52.98,53.05,7171900.0,52.25,0.001510259565032035,52.014285714285755,50.49840000000003
2018-08-29,2018,8,29,Wednesday,34,2018-34,53.07,53.44,52.72,53.25,6604900.0,52.45,0.0037700648136629322,52.10785714285719,50.42400000000002
2018-08-30,2018,8,30,Thursday,34,2018-34,53.12,53.41,52.97,53.1,5576400.0,52.3,-0.00281691042335408,52.22000000000004,50.44840000000003
2018-08-31,2018,8,31,Friday,34,2018-34,52.46,53.71,52.45,53.45,10892800.0,52.64,0.006591309627365982,52.33500000000004,50.511000000000024
2018-09-04,2018,9,4,Tuesday,35,2018-35,53.44,53.69,53.21,53.53,8235200.0,52.72,0.001496696940934017,52.400714285714336,50.56300000000002
2018-09-05,2018,9,5,Wednesday,35,2018-35,53.47,53.98,53.29,53.79,7966300.0,52.98,0.004857158402794992,52.47428571428576,50.63160000000002
2018-09-06,2018,9,6,Thursday,35,2018-35,53.66,54.35,53.65,54.21,7803400.0,53.39,0.00780808133538069,52.55642857142862,50.71380000000001
2018-09-07,2018,9,7,Friday,35,2018-35,54.2,54.96,54.16,54.86,10231700.0,54.03,0.011990470553058685,52.647857142857184,50.819400000000016
2018-09-10,2018,9,10,Monday,36,2018-36,54.94,55.11,54.57,54.97,8621000.0,54.14,0.002005091482254695,52.72142857142861,50.95260000000001
2018-09-11,2018,9,11,Tuesday,36,2018-36,54.83,55.4,54.77,55.12,7873900.0,54.29,0.002728769896825467,52.80000000000003,51.082800000000006
2018-09-12,2018,9,12,Wednesday,36,2018-36,55.2,55.2,54.33,54.97,7297300.0,54.14,-0.002721343975306767,52.95142857142861,51.20580000000001
2018-09-13,2018,9,13,Thursday,36,2018-36,55.12,55.57,54.74,54.89,8566600.0,54.06,-0.001455311064549325,53.107857142857185,51.33300000000001
2018-09-14,2018,9,14,Friday,36,2018-36,55.0,55.0,54.61,54.75,6827700.0,53.92,-0.0025506296240658255,53.24857142857146,51.46040000000001
2018-09-17,2018,9,17,Monday,37,2018-37,54.7,54.86,54.28,54.57,9277200.0,53.75,-0.0032876253383284926,53.36142857142861,51.57720000000001
2018-09-18,2018,9,18,Tuesday,37,2018-37,54.48,55.28,54.1,55.07,7569600.0,54.24,0.009162525599619276,53.50357142857147,51.68580000000001
2018-09-19,2018,9,19,Wednesday,37,2018-37,55.22,55.79,54.9,55.43,7451600.0,54.59,0.0065371134454925706,53.656428571428606,51.79120000000001
2018-09-20,2018,9,20,Thursday,37,2018-37,55.6,56.73,55.6,56.43,10582600.0,55.58,0.01804080742837466,53.89071428571433,51.922000000000004
2018-09-21,2018,9,21,Friday,37,2018-37,56.55,57.57,56.52,57.45,25800500.0,56.58,0.018075467458276595,54.1721428571429,52.070600000000006
2018-09-24,2018,9,24,Monday,38,2018-38,56.94,57.36,56.58,56.69,10616000.0,55.84,-0.01322894199408231,54.395000000000046,52.17760000000001
2018-09-25,2018,9,25,Tuesday,38,2018-38,56.98,57.29,56.83,56.9,9445500.0,56.04,0.0037043965224405895,54.61357142857147,52.301800000000014
2018-09-26,2018,9,26,Wednesday,38,2018-38,56.77,57.84,56.75,57.27,7757300.0,56.41,0.00650268906735918,54.82928571428575,52.426800000000014
2018-09-27,2018,9,27,Thursday,38,2018-38,57.1,57.79,57.1,57.34,6606200.0,56.48,0.0012222482591601747,55.00428571428576,52.555800000000005
2018-09-28,2018,9,28,Friday,38,2018-38,57.39,57.39,56.78,56.84,8975900.0,55.98,-0.00871989937289075,55.135714285714336,52.671000000000014
2018-10-01,2018,10,1,Monday,39,2018-39,56.91,56.95,55.53,55.58,12726900.0,54.74,-0.022167449754566415,55.167857142857194,52.769800000000004
2018-10-02,2018,10,2,Tuesday,39,2018-39,55.55,56.01,55.29,55.59,12680800.0,54.75,0.00017992605053263055,55.21142857142862,52.8634
2018-10-03,2018,10,3,Wednesday,39,2018-39,55.8,56.11,55.46,55.47,7383500.0,54.63,-0.0021587241956725345,55.25214285714291,52.955
2018-10-04,2018,10,4,Thursday,39,2018-39,55.78,56.08,55.5,55.89,9722000.0,55.05,0.007571670817175802,55.332857142857186,53.046200000000006
2018-10-05,2018,10,5,Friday,39,2018-39,55.95,55.95,55.31,55.76,9734000.0,54.92,-0.002326065032664748,55.41642857142862,53.138200000000005
2018-10-08,2018,10,8,Monday,40,2018-40,55.82,56.75,55.45,56.54,9623900.0,55.69,0.013988582056320364,55.520000000000046,53.2318
2018-10-09,2018,10,9,Tuesday,40,2018-40,56.83,59.7,56.81,57.71,24855700.0,56.84,0.020693298983902375,55.68071428571433,53.3534
2018-10-10,2018,10,10,Wednesday,40,2018-40,57.67,57.87,55.94,56.01,14190500.0,55.17,-0.029457616560323086,55.65142857142861,53.43200000000001
2018-10-11,2018,10,11,Thursday,40,2018-40,55.7,56.27,54.71,54.86,15316900.0,54.03,-0.020532021810947043,55.46928571428575,53.496800000000015
2018-10-12,2018,10,12,Friday,40,2018-40,55.71,56.78,55.28,56.45,13980500.0,55.6,0.02898285926003008,55.452142857142896,53.59780000000001
2018-10-15,2018,10,15,Monday,41,2018-41,56.37,57.19,56.31,56.75,10175100.0,55.89,0.00531438596053091,55.44142857142861,53.6938
2018-10-16,2018,10,16,Tuesday,41,2018-41,56.94,58.01,56.77,57.81,11731400.0,56.94,0.018678479410642268,55.47928571428576,53.81400000000001
2018-10-17,2018,10,17,Wednesday,41,2018-41,57.9,59.4,57.78,59.1,14631000.0,58.21,0.022314455830384272,55.60285714285719,53.95960000000001
2018-10-18,2018,10,18,Thursday,41,2018-41,59.0,59.53,58.15,58.64,12184700.0,57.76,-0.007783447298632118,55.73000000000004,54.09940000000002
2018-10-19,2018,10,19,Friday,41,2018-41,58.39,59.07,58.39,58.66,10180500.0,57.78,0.0003410740318225969,55.9471428571429,54.23220000000002
2018-10-22,2018,10,22,Monday,42,2018-42,58.93,59.36,58.58,58.9,8680200.0,58.01,0.004091360828102131,56.18000000000004,54.37780000000002
2018-10-23,2018,10,23,Tuesday,42,2018-42,58.36,59.3,58.21,58.81,12834200.0,57.92,-0.0015279264796181913,56.415000000000035,54.51560000000002
2018-10-24,2018,10,24,Wednesday,42,2018-42,58.57,59.28,57.95,58.06,12189700.0,57.18,-0.012752973432693882,56.56714285714289,54.62320000000002
2018-10-25,2018,10,25,Thursday,42,2018-42,58.29,59.47,57.7,58.96,9569600.0,58.07,0.015501188506948038,56.7921428571429,54.745600000000024
2018-10-26,2018,10,26,Friday,42,2018-42,58.04,58.36,57.39,58.07,13367600.0,57.19,-0.015094958099668765,56.89928571428576,54.84460000000003
2018-10-29,2018,10,29,Monday,43,2018-43,58.68,59.68,57.7,58.37,14412800.0,57.49,0.0051661952430692715,56.945714285714324,54.93940000000002
2018-10-30,2018,10,30,Tuesday,43,2018-43,58.43,58.87,57.69,58.59,14230100.0,57.71,0.0037690360306494863,57.12714285714291,55.03140000000002
2018-10-31,2018,10,31,Wednesday,43,2018-43,58.98,59.12,58.21,58.27,11560400.0,57.39,-0.005461709169506501,57.3671428571429,55.115400000000015
2018-11-01,2018,11,1,Thursday,43,2018-43,58.3,59.07,58.07,58.63,18772400.0,57.75,0.006178116311618798,57.520714285714334,55.23000000000002
2018-11-02,2018,11,2,Friday,43,2018-43,61.99,65.68,61.9,64.32,45573000.0,63.35,0.0970492724648837,58.05357142857148,55.459600000000016
2018-11-05,2018,11,5,Monday,44,2018-44,63.93,65.13,63.82,64.48,23242600.0,63.51,0.00248763453787193,58.522857142857184,55.690800000000024
2018-11-06,2018,11,6,Tuesday,44,2018-44,64.3,66.08,64.25,66.01,16065400.0,65.01,0.023728195384824957,59.00857142857147,55.94760000000003
2018-11-07,2018,11,7,Wednesday,44,2018-44,66.29,68.21,66.04,68.16,16465000.0,67.13,0.03257094905289981,59.677857142857185,56.24520000000003
2018-11-08,2018,11,8,Thursday,44,2018-44,67.78,68.98,67.63,68.72,14081700.0,67.68,0.008215973245752739,60.38500000000004,56.54980000000003
2018-11-09,2018,11,9,Friday,44,2018-44,68.49,68.96,68.08,68.6,8637200.0,67.57,-0.0017463798378964945,61.06785714285718,56.85520000000003
2018-11-12,2018,11,12,Monday,45,2018-45,68.44,68.94,67.8,67.91,12789600.0,66.89,-0.010058263311142013,61.70857142857147,57.14020000000003
2018-11-13,2018,11,13,Tuesday,45,2018-45,67.94,68.28,67.1,67.41,16637000.0,66.39,-0.007362671933126896,62.366428571428614,57.41360000000003
2018-11-14,2018,11,14,Wednesday,45,2018-45,67.3,67.95,66.73,67.04,13350500.0,66.38,-0.0001490397222460027,62.960000000000036,57.68160000000003
2018-11-15,2018,11,15,Thursday,45,2018-45,66.71,67.76,66.36,67.62,15246500.0,66.96,0.008651453767640982,63.657857142857175,57.95300000000004
2018-11-16,2018,11,16,Friday,45,2018-45,67.3,68.53,67.09,68.16,9287900.0,67.49,0.007985886628599337,64.37214285714289,58.22220000000003
2018-11-19,2018,11,19,Monday,46,2018-46,68.1,68.47,67.23,67.91,10855400.0,67.25,-0.003667801020636019,65.05357142857146,58.48440000000003
2018-11-20,2018,11,20,Tuesday,46,2018-46,67.39,67.88,66.76,67.18,11208900.0,66.52,-0.010749605343681745,65.70571428571432,58.729000000000035
2018-11-21,2018,11,21,Wednesday,46,2018-46,67.47,67.98,66.75,66.77,10978100.0,66.12,-0.006103047153935615,66.30357142857146,58.96860000000003
2018-11-23,2018,11,23,Friday,46,2018-46,66.24,66.24,65.26,65.7,7779800.0,65.06,-0.01602508736115482,66.4257142857143,59.18860000000004
2018-11-26,2018,11,26,Monday,47,2018-47,65.98,66.12,65.21,65.69,13066800.0,65.05,-0.000152219442738466,66.5357142857143,59.411200000000036
2018-11-27,2018,11,27,Tuesday,47,2018-47,65.46,66.55,65.31,66.08,13169100.0,65.43,0.005936992903359473,66.56571428571431,59.64480000000003
2018-11-28,2018,11,28,Wednesday,47,2018-47,66.18,66.99,65.48,66.82,12867600.0,66.17,0.011198529746983654,66.49714285714288,59.88340000000004
2018-11-29,2018,11,29,Thursday,47,2018-47,66.68,67.28,66.12,66.88,9605500.0,66.23,0.0008977775451146641,66.39357142857145,60.116200000000035
2018-11-30,2018,11,30,Friday,47,2018-47,66.86,67.38,66.65,66.72,27308900.0,66.07,-0.002392194843665152,66.28642857142859,60.32600000000004
2018-12-03,2018,12,3,Monday,48,2018-48,67.37,68.06,66.66,67.5,13834300.0,66.84,0.011690563987866387,66.28285714285717,60.53120000000004
2018-12-04,2018,12,4,Tuesday,48,2018-48,67.47,68.15,66.45,66.65,13555100.0,66.0,-0.012592481745067774,66.25500000000002,60.73440000000004
2018-12-06,2018,12,6,Thursday,48,2018-48,66.13,66.67,65.59,66.55,17222200.0,65.9,-0.0015003821182750787,66.22071428571431,60.931600000000046
2018-12-07,2018,12,7,Friday,48,2018-48,66.17,66.64,65.2,65.47,11057500.0,64.83,-0.016228452637365276,66.06857142857145,61.100000000000044
2018-12-10,2018,12,10,Monday,49,2018-49,65.47,65.8,64.45,65.49,12148300.0,64.85,0.0003055084131908803,65.88000000000002,61.267400000000045
2018-12-11,2018,12,11,Tuesday,49,2018-49,66.22,66.92,65.52,65.92,10903100.0,65.27,0.006565836543858561,65.73857142857145,61.453200000000045
2018-12-12,2018,12,12,Wednesday,49,2018-49,66.0,66.93,66.0,66.13,11115800.0,65.48,0.003185589610501305,65.66428571428574,61.66800000000005
2018-12-13,2018,12,13,Thursday,49,2018-49,66.29,67.22,66.13,66.91,10016200.0,66.26,0.011795099855283153,65.67428571428573,61.89820000000005
2018-12-14,2018,12,14,Friday,49,2018-49,64.44,65.84,63.58,65.34,16834000.0,64.7,-0.02346454621998917,65.64857142857146,62.099600000000045
2018-12-17,2018,12,17,Monday,50,2018-50,65.0,65.63,64.08,64.47,15143100.0,63.84,-0.013314761963328037,65.56214285714289,62.27540000000005
2018-12-18,2018,12,18,Tuesday,50,2018-50,64.77,65.4,64.55,64.92,10523500.0,64.28,0.006979963721637006,65.48000000000003,62.462600000000045
2018-12-19,2018,12,19,Wednesday,50,2018-50,65.16,65.9,63.68,64.06,14390100.0,63.43,-0.013247147761902056,65.28428571428574,62.617400000000046
2018-12-20,2018,12,20,Thursday,50,2018-50,63.61,63.8,61.45,62.15,20264600.0,61.54,-0.029815772389943485,64.94928571428575,62.71140000000004
2018-12-21,2018,12,21,Friday,50,2018-50,62.31,63.21,61.38,61.39,23524900.0,60.79,-0.01222848826181655,64.5721428571429,62.823800000000034
2018-12-24,2018,12,24,Monday,51,2018-51,61.48,61.82,60.42,60.56,6323300.0,59.97,-0.013520094079020883,64.0814285714286,62.94260000000003
2018-12-26,2018,12,26,Wednesday,51,2018-51,60.95,63.23,60.67,63.08,16646200.0,62.46,0.04161172105248756,63.828571428571465,63.079800000000034
2018-12-27,2018,12,27,Thursday,51,2018-51,62.62,63.24,61.62,63.2,11308100.0,62.58,0.0019022573885916216,63.59142857142861,63.213600000000035
2018-12-28,2018,12,28,Friday,51,2018-51,63.31,64.12,63.17,63.39,7711900.0,62.77,0.0030063312165071743,63.44428571428575,63.33020000000003
2018-12-31,2018,12,31,Monday,52,2018-52,63.77,64.61,63.66,64.4,7689800.0,63.77,0.015933078808252787,63.36714285714289,63.44140000000003
